PLZ4,PLZZ,PLZNAMK
1276,0,Gingins
1271,0,Givrins
1272,0,Genolier
1196,0,Gland
1274,3,Grens
1290,0,Versoix
1295,1,Mies
1295,2,Tannay
1260,0,Nyon
1196,0,Gland
1197,0,Prangins
1260,0,Nyon
1275,0,Chéserex
1278,0,La Rippe
1264,0,St-Cergue
1265,0,La Cure
1276,0,Gingins
1274,1,Signy
1274,3,Grens
1295,1,Mies
1295,2,Tannay
1270,0,Trélex
1274,3,Grens
1261,33,Le Vaud
1267,1,Vich
1355,0,L'Abergement
1352,0,Agiez
1321,0,Arnex-sur-Orbe
1338,0,Ballaigues
1446,0,Baulmes
1372,0,Bavois
1353,0,Bofflens
1329,0,Bretonnières
1373,0,Chavornay
1374,0,Corcelles-Chavorn
1435,0,Essert-Pittet
1356,0,Les Clées
1356,2,La Russille
1322,0,Croy
1326,0,Juriens
1357,0,Lignerolle
1354,0,Montcherand
1350,0,Orbe
1148,6,La Praz
1324,0,Premier
1439,0,Rances
1323,0,Romainmôtier
1355,2,Sergey
1358,0,Valeyres-Rances
1337,0,Vallorbe
1325,0,Vaulion
1445,0,Vuiteboeuf
1082,0,Corcelles-le-Jorat
1513,0,Hermenches
1078,0,Essertes
1613,0,Maracon
1081,0,Montpreveyres
1088,0,Ropraz
1513,0,Hermenches
1077,0,Servion
1080,0,Les Cullayes
1084,0,Carrouge VD
1085,0,Vulliens
1041,22,Montaubion-Chardon
1058,0,Villars-Tiercelin
1059,0,Peney-le-Jorat
1061,0,Villars-Mendraz
1062,0,Sottens
1063,4,Peyres-Possens
1607,0,Palézieux
1607,1,Palézieux-Village
1607,3,Les Tavernes
1607,4,Les Thioleyres
1608,0,Oron-le-Châtel
1608,2,Bussigny-sur-Oron
1608,3,Chesalles-sur-Oron
1610,0,Oron-la-Ville
1610,1,Châtillens
1610,2,Vuibroye
1612,0,Ecoteaux
1076,0,Ferlens VD
1083,0,Mézières VD
1084,0,Carrouge VD
1537,0,Champtauroz
1545,0,Chevroux
1530,0,Payerne
1562,0,Corcelles-Payerne
1543,0,Grandcour
1525,0,Henniez
1565,0,Missy
1530,0,Payerne
1551,0,Vers-chez-Perrin
1562,0,Corcelles-Payerne
1552,0,Trey
1538,0,Treytorrens-Payern
1554,0,Sédeilles
1554,2,Rossens VD
1555,0,Villarzel
1485,0,Nuvilly
1522,0,Lucens
1523,0,Granges-Marnand
1524,0,Marnand
1525,2,Seigneux
1534,0,Sassel
1535,0,Combremont-Grand
1536,0,Combremont-Petit
1682,4,Villars-Bramard
1682,5,Cerniaz VD
1659,0,Rougemont
1659,2,Flendruz
1660,0,Château-d'Oex
1660,2,Les Moulins
1660,3,L'Etivaz
1660,4,La Lécherette
1658,0,Rossinière
1658,2,La Tine
1659,0,Rougemont
1659,2,Flendruz
1165,0,Allaman
1195,2,Dully
1195,3,Bursinel
1183,0,Bursins
1268,2,Burtigny
1268,2,Burtigny
1195,2,Dully
1180,0,Rolle
1180,2,Tartegnin
1185,0,Mont-sur-Rolle
1186,0,Essertines-Rolle
1180,0,Rolle
1182,0,Gilly
1183,0,Bursins
1186,0,Essertines-Rolle
1195,3,Bursinel
1184,0,Luins
1185,0,Mont-sur-Rolle
1166,0,Perroy
1180,0,Rolle
1180,2,Tartegnin
1184,1,Vinzel
1268,2,Burtigny
1342,0,Le Pont
1344,0,L'Abbaye
1346,0,Les Bioux
1341,0,Orient
1347,0,Le Sentier
1347,1,Le Solliat
1348,0,Le Brassus
1343,0,Les Charbonnières
1345,0,Le Lieu
1345,1,Le Séchey
1807,0,Blonay
1816,0,Chailly-Montreux
1070,0,Puidoux
1071,0,Chexbres
1071,2,St-Saphorin-Lavaux
1614,0,Granges (Veveyse)
1801,0,Le Mont-Pèlerin
1802,0,Corseaux
1803,0,Chardonne
1805,0,Jongny
1802,0,Corseaux
1804,0,Corsier-sur-Vevey
1805,0,Jongny
1808,0,Monts-de-Corsier
1809,0,Fenil-sur-Corsier
1803,0,Chardonne
1804,0,Corsier-sur-Vevey
1805,0,Jongny
1807,0,Blonay
1815,0,Clarens
1816,0,Chailly-Montreux
1817,0,Brent
1820,0,Montreux
1820,5,Territet
1822,0,Chernex
1823,0,Glion
1824,0,Caux
1832,0,Chamby
1832,2,Villard-sur-Chamby
1833,0,Les Avants
1806,0,St-Légier-Chiésaz
1814,0,La Tour-de-Peilz
1800,0,Vevey
1820,6,Veytaux
1824,0,Caux
1432,0,Belmont-Yverdon
1045,0,Ogens
1407,2,Gossens
1407,4,Bioley-Magnoux
1436,2,Chamblon
1443,0,Champvent
1443,2,Essert-s-Champvent
1443,3,Villars-Champvent
1464,0,Chavannes-le-Chêne
1464,2,Chêne-Pâquier
1400,5,Cheseaux-Noréaz
1462,0,Yvonand
1406,0,Cronay
1400,5,Cheseaux-Noréaz
1404,0,Cuarny
1415,2,Démoret
1407,0,Donneloye
1407,2,Gossens
1407,3,Mézery-Donneloye
1408,0,Prahins
1434,0,Ependes VD
1438,0,Mathod
1415,0,Molondin
1442,0,Montagny-Yverdon
1047,0,Oppens
1430,0,Orges
1413,0,Orzens
1405,0,Pomy
1463,0,Rovray
1433,0,Suchy
1437,0,Suscévaz
1436,0,Treycovagnes
1412,2,Ursins
1441,0,Valeyres-Montagny
1412,0,Valeyres-Ursins
1432,2,Gressy
1404,2,Villars-Epeney
1431,0,Vugelles-La Mothe
1400,0,Yverdon-les-Bains
1432,2,Gressy
1462,0,Yvonand
3900,0,Brig
3900,2,Gamsen
3900,3,Brigerbad
3902,0,Glis
3939,0,Eggerberg
3903,0,Mund
3903,1,Birgisch
3904,0,Naters
3914,0,Blatten b. Naters
3914,1,Belalp
3900,0,Brig
3901,23,Rothwald
3911,0,Ried-Brig
3907,0,Simplon Dorf
3907,2,Simplon Hospiz
3907,3,Gabi (Simplon)
3900,0,Brig
3912,0,Termen
3913,0,Rosswald
3982,0,Bitsch
3907,4,Gondo
1957,0,Ardon
1911,2,Mayens-de-Chamoson
1955,0,Chamoson
1955,2,Les Vérines
1955,3,Némiaz (Chamoson)
1955,4,Grugnay (Chamoson)
1955,5,St-Pierre-Clages
1964,0,Conthey
1975,0,St-Séverin
1976,0,Erde
1976,1,Aven
1976,2,Daillon
1993,0,Veysonnaz
1993,2,Clèbes (Nendaz)
1994,2,Aproz (Nendaz)
1996,0,Basse-Nendaz
1996,1,Fey (Nendaz)
1996,2,Bieudron (Nendaz)
1996,3,Condémines (Nendaz
1996,4,Saclentse
1996,5,Baar (Nendaz)
1996,6,Beuson (Nendaz)
1996,7,Brignon (Nendaz)
1997,0,Haute-Nendaz
1997,1,Siviez (Nendaz)
1997,2,Sornard (Nendaz)
1963,0,Vétroz
1934,0,Le Châble VS
1934,1,Bruson
1936,0,Verbier
1947,0,Versegères
1947,5,Champsec
1948,0,Lourtier
1948,1,Fionnay
1948,2,Sarreyer
1946,0,Bourg-St-Pierre
1945,0,Liddes
1945,2,Fontaine Dessus
1945,3,Fontaine Dessous
1945,4,Dranse (Liddes)
1945,5,Chandonne (Liddes)
1945,6,Rive Haute(Liddes)
1945,7,Fornex(Liddes)
1945,8,Les Moulins VS
1945,9,Vichères (Liddes)
1945,10,Palasuit (Liddes)
1945,11,Chez Petit(Liddes)
1937,0,Orsières
1938,0,Champex-Lac
1943,0,Praz-de-Fort
1944,0,La Fouly VS
1933,0,Sembrancher
1933,3,Chamoille
1933,4,La Garde
1927,0,Chemin
1933,0,Sembrancher
1933,2,Vens(Sembrancher)
1941,0,Vollèges
1941,2,Cries (Vollèges)
1942,0,Levron
3997,0,Bellwald
3996,0,Binn
3995,0,Ernen
3995,2,Ausserbinn
3995,3,Mühlebach (Goms)
3995,4,Steinhaus
3984,0,Fiesch
3801,33,Jungfraujoch
3984,2,Fieschertal
3994,0,Lax
3988,0,Ulrichen
3988,2,Obergesteln
3999,0,Oberwald
3985,0,Münster VS
3985,2,Geschinen
3989,0,Biel VS
3989,2,Ritzingen
3989,3,Selkingen
3989,4,Niederwald
3989,5,Blitzingen
3998,0,Reckingen VS
3998,1,Gluringen
1958,2,Uvrier
1966,2,Fortunau (Ayent)
1966,3,Luc (Ayent)
1966,4,St-Romain (Ayent)
1966,5,Saxonne (Ayent)
1966,6,Villa (Ayent)
1966,7,La Place (Ayent)
1966,8,Botyre (Ayent)
1966,9,Blignou (Ayent)
1966,10,Argnou (Ayent)
1966,11,Signèse (Ayent)
1972,0,Anzère
1983,0,Evolène
1983,2,Lanna
1984,0,Les Haudères
1984,1,La Tour VS
1985,0,La Sage
1985,1,La Forclaz VS
1985,2,Villa (Evolène)
1986,0,Arolla
1982,0,Euseigne
1987,0,Hérémence
1969,0,St-Martin VS
1969,2,Liez (St-Martin)
1969,3,Trogne (St-Martin)
1969,4,Suen (St-Martin)
1969,5,Eison (St-Martin)
1982,0,Euseigne
1981,0,Vex
1988,1,Thyon
1988,2,Les Collons
1992,1,Les Mayens-de-Sion
1961,0,Vernamiège
1968,0,Mase
1973,0,Nax
3951,0,Agarn
3955,0,Albinen
3956,0,Guttet-Feschel
3946,2,Gruben
3947,0,Ergisch
3953,1,Inden
3945,1,Niedergampel
3952,0,Susten
3953,0,Leuk Stadt
3957,0,Erschmatt
3970,0,Salgesch
3954,0,Leukerbad
3948,1,Oberems
3970,0,Salgesch
3953,2,Varen
3956,0,Guttet-Feschel
3945,0,Gampel
3945,1,Niedergampel
3957,2,Bratsch
3945,0,Gampel
3946,0,Turtmann
3946,2,Gruben
3948,0,Unterems
1927,0,Chemin
1932,0,Bovernier
1932,2,Les Valettes
1906,0,Charrat
1926,0,Fully
1914,0,Isérables
1911,0,Ovronnaz
1912,0,Leytron
1912,2,Produit (Leytron)
1912,3,Montagnon (Leytron
1912,4,Dugny (Leytron)
1904,0,Vernayaz
1906,0,Charrat
1920,0,Martigny
1927,0,Chemin
1921,0,Martigny-Croix
1928,0,Ravoire
1932,0,Bovernier
1908,0,Riddes
1914,2,Auddes-sur-Riddes
1918,0,La Tzoumaz
1913,0,Saillon
1907,0,Saxon
1929,0,Trient
1874,0,Champéry
1868,0,Collombey
1872,0,Troistorrents
1893,0,Muraz (Collombey)
1870,0,Monthey
1871,0,Choëx
1871,2,Les Giettes
1897,0,Bouveret
1897,3,Les Evouettes
1898,0,St-Gingolph
1872,0,Troistorrents
1875,0,Morgins
1873,0,Val-d'Illiez
1873,2,Champoussin
1873,3,Les Crosets
1895,0,Vionnaz
1899,0,Torgon
1896,0,Vouvry
1896,2,Miex
3983,2,Bister
3982,0,Bitsch
3993,0,Grengiols
3982,0,Bitsch
3983,4,Goppisberg
3983,5,Greich
3986,0,Ried-Mörel
3987,0,Riederalp
3938,0,Ausserberg
3919,0,Blatten(Lötschen)
3935,0,Bürchen
3943,0,Eischoll
3916,0,Ferden
3917,2,Goppenstein
3917,0,Kippel
3942,0,Raron
3942,2,Niedergesteln
3942,0,Raron
3942,3,St. German
3944,0,Unterbäch VS
3918,0,Wiler (Lötschen)
3983,0,Mörel
3983,3,Filet
3940,0,Steg VS
3949,0,Hohtenn
3983,0,Mörel
3991,0,Betten
3992,0,Bettmeralp
3994,2,Martisberg
1903,0,Collonges
1905,0,Dorénaz
1902,0,Evionnaz
1925,0,Finhaut
1925,1,Le Châtelard VS
1869,0,Massongex
1871,2,Les Giettes
1891,11,Vérossaz
1890,0,St-Maurice
1890,1,Mex VS
1902,0,Evionnaz
1922,0,Salvan
1922,1,Granges (Salvan)
1923,0,Les Marécottes
1923,2,Le Trétien
1904,0,Vernayaz
1920,0,Martigny
1891,11,Vérossaz
3966,0,Chalais
3966,1,Réchy
3967,0,Vercorin
3965,0,Chippis
3979,0,Grône
1977,0,Icogne
1978,0,Lens
3963,0,Crans-Montana
1978,0,Lens
3963,0,Crans-Montana
3971,2,Ollon VS
3978,0,Flanthey
3972,0,Miège
1958,0,St-Léonard
1958,0,St-Léonard
3960,0,Sierre
3960,5,Muraz (Sierre)
3965,0,Chippis
3966,0,Chalais
3966,1,Réchy
3976,0,Noës
3977,0,Granges VS
3973,0,Venthône
3968,0,Veyras
3960,4,Niouc
3961,21,Vissoie
3961,22,St-Luc
3961,23,Chandolin
3961,24,Ayer
3961,25,Zinal
3961,26,Grimentz
3961,27,Mission
3961,41,St-Jean VS
3960,2,Corin-de-la-Crête
3960,3,Loc
3963,0,Crans-Montana
3963,3,Montana
3963,4,Aminona
3971,0,Chermignon
3971,1,Chermignon-Bas
3971,2,Ollon VS
3972,0,Miège
3973,0,Venthône
3974,0,Mollens VS
3975,0,Randogne
3976,0,Noës
3976,2,Champzabé
1972,0,Anzère
1974,0,Arbaz
1950,0,Sion
1971,0,Grimisuat
1971,2,Champlan
1950,0,Sion
1962,0,Pont-de-la-Morge
1965,2,Roumaz (Savièse)
1965,3,Granois (Savièse)
1965,4,St-Germain
1965,5,Ormône (Savièse)
1965,6,Mayens-de-la-Zour
1965,7,Chandolin Savièse
1965,8,Drône (Savièse)
1965,9,Monteiller
1965,10,Diolly (Savièse)
1965,11,La Muraz (Savièse)
1950,0,Sion
1958,2,Uvrier
1962,0,Pont-de-la-Morge
1965,5,Ormône (Savièse)
1967,0,Bramois
1971,0,Grimisuat
1971,2,Champlan
1991,0,Salins
1991,2,Arvillard (Salins)
1991,3,Pravidondaz
1991,4,Turin (Salins)
1991,5,Misériez (Salins)
1992,0,Les Agettes
1992,1,Les Mayens-de-Sion
1992,2,La Vernaz
1992,3,Crête-à-l'Oeil
1993,0,Veysonnaz
1994,2,Aproz (Nendaz)
1991,0,Salins
1993,0,Veysonnaz
3937,0,Baltschieder
3922,2,Eisten
3922,1,Kalpetran
3926,0,Embd
3925,0,Grächen
3931,1,Lalden
3928,0,Randa
3905,0,Saas-Almagell
3908,0,Saas-Balen
3906,0,Saas-Fee
3910,0,Saas-Grund
3910,0,Saas-Grund
3924,0,St. Niklaus VS
3927,0,Herbriggen
3922,0,Stalden VS
3933,0,Staldenried
3929,0,Täsch
3923,0,Törbel
3930,0,Visp
3930,2,Eyholz
3922,0,Stalden VS
3930,0,Visp
3932,0,Visperterminen
3934,0,Zeneggen
3920,0,Zermatt
2022,0,Bevaix
2013,0,Colombier NE
2014,0,Bôle
2015,0,Areuse
2017,0,Boudry
2019,2,Chambrelien
2149,0,Champ-du-Moulin
2035,0,Corcelles NE
2036,0,Cormondrèche
2037,0,Montmollin
2016,0,Cortaillod
2027,3,Fresens
2023,0,Gorgier
2025,0,Chez-le-Bart
2103,0,Noiraigue
2027,2,Montalchez
2034,0,Peseux
2019,0,Rochefort
2019,2,Chambrelien
2035,0,Corcelles NE
2037,2,Montezillon
2103,0,Noiraigue
2149,0,Champ-du-Moulin
2149,2,Fretereules
2149,3,Brot-Dessous
2318,0,Brot-Plamboz
2024,0,St-Aubin-Sauges
2027,2,Montalchez
2028,0,Vaumarcus
2028,0,Vaumarcus
2000,0,Neuchâtel
2012,0,Auvernier
2013,0,Colombier NE
2014,0,Bôle
2035,0,Corcelles NE
2036,0,Cormondrèche
2300,0,La Chaux-de-Fonds
2300,8,La Cibourg
2314,0,La Sagne NE
2322,0,Le Crêt-du-Locle
2325,0,Les Planchettes
2314,0,La Sagne NE
2400,0,Le Locle
2416,0,Les Brenets
2124,0,Les Sagnettes
2406,0,La Brévine
2406,2,Les Taillères
2406,3,La Châtagne
2406,4,Le Brouillet
2318,0,Brot-Plamboz
2400,2,Le Prévoux
2405,0,La Chaux-du-Milieu
2406,0,La Brévine
2414,0,Cerneux-Péquignot
2400,2,Le Prévoux
2405,0,La Chaux-du-Milieu
2406,3,La Châtagne
2322,0,Le Crêt-du-Locle
2400,0,Le Locle
2400,2,Le Prévoux
2316,0,Ponts-de-Martel
2316,2,Petit-Martel
2072,0,St-Blaise
2075,1,Thielle
2087,0,Cornaux NE
2072,0,St-Blaise
2087,0,Cornaux NE
2088,0,Cressier NE
2067,0,Chaumont
2073,0,Enges
2068,0,Hauterive NE
2073,0,Enges
2520,0,La Neuveville
2523,0,Lignières
2525,0,Le Landeron
2523,0,Lignières
2000,0,Neuchâtel
2067,0,Chaumont
2072,0,St-Blaise
2074,0,Marin-Epagnier
2075,1,Thielle
2075,2,Wavre
2042,0,Valangin
2037,0,Montmollin
2042,0,Valangin
2043,0,Boudevilliers
2046,0,Fontaines NE
2052,0,Fontainemelon
2052,2,La Vue-des-Alpes
2053,0,Cernier
2054,0,Chézard-St-Martin
2054,2,Les Vieux-Prés
2056,0,Dombresson
2057,0,Villiers
2058,0,Le Pâquier NE
2063,0,Vilars NE
2063,2,Engollon
2063,3,Fenin
2063,4,Saules
2065,0,Savagnier
2067,0,Chaumont
2206,0,Geneveys-Coffrane
2207,0,Coffrane
2208,0,Les Hauts-Geneveys
2518,0,Nods
2523,0,Lignières
2616,0,Renan BE
2117,0,La Côte-aux-Fées
2126,0,Les Verrières
2406,4,Le Brouillet
2103,0,Noiraigue
2105,0,Travers
2108,0,Couvet
2112,0,Môtiers NE
2113,0,Boveresse
2114,0,Fleurier
2115,0,Buttes
2116,0,Mont-de-Buttes
2123,0,St-Sulpice NE
2124,0,Les Sagnettes
2126,0,Les Verrières
2127,0,Les Bayards
2406,4,Le Brouillet
1288,0,Aire-la-Ville
1247,0,Anières
1248,0,Hermance
1251,0,Gy
1237,0,Avully
1236,0,Cartigny
1285,0,Athenaz (Avusy)
1257,0,La Croix-de-Rozon
1258,0,Perly
1293,0,Bellevue
1294,0,Genthod
1232,0,Confignon
1233,0,Bernex
1236,0,Cartigny
1286,0,Soral
1212,0,Grand-Lancy
1227,0,Carouge GE
1227,4,Les Acacias
1236,0,Cartigny
1298,0,Céligny
1237,0,Avully
1284,0,Chancy
1285,0,Athenaz (Avusy)
1224,0,Chêne-Bougeries
1231,0,Conches
1253,0,Vandoeuvres
1225,0,Chêne-Bourg
1244,0,Choulex
1239,0,Collex
1290,0,Versoix
1222,0,Vésenaz
1245,0,Collonge-Bellerive
1246,0,Corsier GE
1207,0,Genève
1222,0,Vésenaz
1223,0,Cologny
1253,0,Vandoeuvres
1228,0,Plan-les-Ouates
1232,0,Confignon
1222,0,Vésenaz
1246,0,Corsier GE
1251,0,Gy
1283,0,La Plaine
1283,1,Dardagny
1201,0,Genève
1202,0,Genève
1203,0,Genève
1204,0,Genève
1205,0,Genève
1206,0,Genève
1207,0,Genève
1208,0,Genève
1209,0,Genève
1213,0,Petit-Lancy
1218,0,Le Grand-Saconnex
1227,0,Carouge GE
1227,4,Les Acacias
1231,0,Conches
1292,0,Chambésy
1290,0,Versoix
1293,0,Bellevue
1294,0,Genthod
1202,0,Genève
1209,0,Genève
1215,0,Genève
1216,0,Cointrin
1218,0,Le Grand-Saconnex
1251,0,Gy
1254,0,Jussy
1248,0,Hermance
1254,0,Jussy
1236,0,Cartigny
1287,0,Laconnex
1212,0,Grand-Lancy
1213,0,Petit-Lancy
1213,3,Onex
1227,0,Carouge GE
1227,4,Les Acacias
1228,0,Plan-les-Ouates
1256,0,Troinex
1222,0,Vésenaz
1244,0,Choulex
1251,0,Gy
1252,0,Meinier
1254,0,Jussy
1214,0,Vernier
1215,0,Genève
1216,0,Cointrin
1217,0,Meyrin
1212,0,Grand-Lancy
1213,3,Onex
1258,0,Perly
1212,0,Grand-Lancy
1228,0,Plan-les-Ouates
1256,0,Troinex
1257,0,La Croix-de-Rozon
1202,0,Genève
1292,0,Chambésy
1241,0,Puplinge
1243,0,Presinge
1244,0,Choulex
1254,0,Jussy
1241,0,Puplinge
1281,0,Russin
1214,0,Vernier
1217,0,Meyrin
1242,0,Satigny
1281,0,Russin
1286,0,Soral
1224,0,Chêne-Bougeries
1225,0,Chêne-Bourg
1226,0,Thônex
1231,0,Conches
1255,0,Veyrier
1256,0,Troinex
1257,0,La Croix-de-Rozon
1253,0,Vandoeuvres
1209,0,Genève
1214,0,Vernier
1216,0,Cointrin
1219,0,Le Lignon
1219,10,Aïre
1219,12,Châtelaine
1220,0,Les Avanchets
1290,0,Versoix
1234,0,Vessy
1255,0,Veyrier
1256,0,Troinex
2856,0,Boécourt
2857,0,Montavon
2883,0,Montmelon
2803,0,Bourrignon
2843,0,Châtillon JU
2826,0,Corban
2825,0,Courchapoix
2800,0,Delémont
2830,0,Courrendlin
2805,0,Soyhières
2822,0,Courroux
2823,0,Courcelon
2830,0,Courrendlin
2852,0,Courtételle
2800,0,Delémont
2802,0,Develier
2813,0,Ederswiler
2827,0,Mervelier
2806,0,Mettembert
2812,0,Movelier
2813,0,Ederswiler
2803,0,Bourrignon
2806,0,Mettembert
2807,0,Pleigne
2813,0,Ederswiler
2814,0,Roggenburg
2832,0,Rebeuvelier
2842,0,Rossemaison
2718,2,Fornet-Dessus
2873,0,Saulcy
2805,0,Soyhières
2830,2,Vellerat
2748,2,Les Ecorcheresses
2853,0,Courfaivre
2854,0,Bassecourt
2855,0,Glovelier
2863,0,Undervelier
2864,0,Soulce
2824,0,Vicques
2828,0,Montsevelier
2829,0,Vermes
2832,0,Rebeuvelier
2360,0,Le Bémont JU
2363,0,Les Enfers
2336,0,Les Bois
2345,0,Les Breuleux
2345,3,Chaux-des-Breuleux
2353,0,Les Pommerats
2363,0,Les Enfers
2714,0,Les Genevez JU
2714,2,Le Prédame
2718,0,Lajoux JU
2718,2,Fornet-Dessus
2362,0,Montfaucon
2362,2,Montfavergier
2718,0,Lajoux JU
2338,0,Les Emibois
2338,2,Muriaux
2345,0,Les Breuleux
2345,2,Le Cerneux-Veusil
2336,0,Les Bois
2340,0,Le Noirmont
2345,0,Les Breuleux
2350,0,Saignelégier
2353,0,Les Pommerats
2354,0,Goumois
2364,0,St-Brais
2873,0,Saulcy
2882,0,St-Ursanne
2883,0,Montmelon
2886,0,Epiquerez
2887,0,Soubey
2942,0,Alle
2935,0,Beurnevésin
2926,0,Boncourt
2944,0,Bonfol
2915,0,Bure
2932,0,Coeuve
2952,0,Cornol
2922,0,Courchavon
2950,0,Courgenay
2950,2,Courtemautruy
2952,0,Cornol
2905,0,Courtedoux
2933,2,Damphreux
2916,0,Fahy
2889,0,Ocourt
2902,0,Fontenais
2903,0,Villars-Fontenais
2904,0,Bressaucourt
2908,0,Grandfontaine
2933,3,Lugnez
2900,0,Porrentruy
2907,0,Rocourt
2943,0,Vendlincourt
2915,0,Bure
2923,0,Courtemaîche
2924,0,Montignez
2925,0,Buix
2882,0,St-Ursanne
2883,0,Montmelon
2884,0,Montenol
2885,0,Epauvillers
2886,0,Epiquerez
2888,0,Seleute
2889,0,Ocourt
2906,0,Chevenez
2912,2,Réclère
2912,3,Roche-d'Or
2914,0,Damvant
2807,1,Lucelle
2883,0,Montmelon
2946,0,Miécourt
2947,0,Charmoille
2953,2,Fregiécourt
2953,3,Pleujouse
2954,0,Asuel
